9.672633899999999585e+01 4.485039999999999694e+00 8.895498399999999606e+01 1.742375930000000039e+02 9.185501000000000360e+00 1.736474650000000111e+02 -2.422218000000000160e+01 -6.643890000000000073e-01 2.198640000000000150e+00 7.872952100000000542e+01 -4.635650000000000048e-01 3.932287999999999784e+00 2.145455099999999860e+01 3.095999999999999794e-03 -9.999999999999999547e-07 1.578639359999999954e+02 1.114879700000000007e+01 -1.752685690000000136e+02 -5.934075899999999848e+01 1.175016999999999978e+00 3.585604000000000013e+00 7.587291100000000199e+01 -5.375739999999999963e-01 7.153607000000000049e+00 2.145455700000000121e+01 -3.111000000000000050e-03 -2.000000000000000164e-05 6.844777999999999807e+00 -1.745891000000000082e+00 4.336570000000000147e-01 3.665966000000000058e+00 -3.504490000000000105e+00 8.128630000000000022e-01 3.347252000000000116e+00 -3.499388999999999861e+00 8.340429999999999788e-01 -6.753777000000000363e+00 1.369658300000000040e+01 -2.933965999999999852e+00 1.624443499999999929e+01 -2.078336399999999884e+01 1.518197000000000019e+00 1.657687180000000069e+02 -7.607085600000000625e+01 1.303284000000000020e+01 -3.089601199999999892e+01 5.549134899999999959e+01 1.856514200000000159e+01 -3.046994499999999917e+01 -9.825521000000000171e+00 9.037509999999999710e-01 1.266032999999999964e+00 -1.649261500000000069e+01 1.439438799999999929e+01 -1.676398759999999868e+02 7.452056000000000324e+01 1.408700900000000011e+01 -1.349903600000000026e+01 -5.828144400000000047e+01 -2.993855999999999895e+01 -3.371473600000000204e+01 1.391016199999999969e+01 -1.262796999999999947e+00 2.316790000000000127e+00 1.165395799999999937e+01 -7.554987999999999815e+00
9.127287699999999404e+01 5.553334000000000437e+00 9.377868899999999996e+01 1.731657999999999902e+02 2.106899999999999995e+00 1.771900650000000041e+02 -2.619695000000000107e+01 8.863689999999999625e-01 -5.777499999999999997e-02 8.144473999999999592e+01 6.178890000000000216e-01 2.496166999999999803e+00 2.145455300000000065e+01 3.098000000000000059e-03 -0.000000000000000000e+00 1.624248629999999878e+02 4.430406999999999762e+00 -1.769048229999999933e+02 -3.591702099999999831e+01 2.937450999999999812e+00 3.814322999999999908e+00 7.732974900000000673e+01 -1.298624000000000001e+00 5.554388999999999577e+00 2.145456000000000074e+01 -3.109999999999999917e-03 -1.800000000000000046e-05 6.472489000000000381e+00 -1.530534000000000061e+00 1.586299999999999932e-01 2.929415000000000102e+00 -3.064553999999999778e+00 2.793120000000000047e-01 2.610837000000000074e+00 -3.062689999999999912e+00 2.978350000000000164e-01 -1.298794499999999985e+01 1.688243800000000050e+01 -4.648011999999999588e+00 1.659478100000000111e+01 -1.373388199999999948e+01 1.078883999999999954e+00 1.656888869999999940e+02 -7.504586299999999710e+01 1.315441200000000066e+01 -7.759300000000000086e-01 5.683536300000000097e+01 3.305250800000000311e+01 -3.433511800000000136e+01 -1.108869900000000008e+01 1.066079999999999917e+00 4.218473000000000361e+00 -2.291361099999999951e+01 -3.130211000000000077e+00 -1.513881100000000117e+02 7.559910899999999856e+01 3.069709699999999941e+01 -8.487503999999999493e+00 -5.801113900000000001e+01 -4.814728099999999955e+01 -3.156841000000000008e+01 1.101297899999999963e+01 -1.029531999999999892e+00 -1.807414999999999994e+00 2.455563999999999858e+00 -1.694953399999999988e+01
9.385714000000000112e+01 3.835008999999999890e+00 -1.790697059999999965e+02 1.536450100000000134e+02 -3.183898999999999813e+00 1.730281170000000088e+02 -2.012816300000000069e+01 2.259005000000000152e+00 4.268326000000000064e+00 6.795290300000000627e+01 -3.463109999999999911e+00 -9.729870000000000463e-01 2.145455300000000065e+01 3.092000000000000130e-03 -0.000000000000000000e+00 -1.734439800000000105e+02 -5.724305000000000199e+00 1.766654249999999990e+02 -1.843938299999999941e+01 5.431384999999999685e+00 6.092011000000000287e+00 8.758335900000000152e+01 -4.529752000000000223e+00 -1.312314999999999898e+00 2.145456000000000074e+01 -3.108000000000000086e-03 -1.699999999999999987e-05 6.698680999999999663e+00 1.345520000000000049e+00 1.728007000000000071e+00 3.425711000000000173e+00 2.640013000000000165e+00 3.495439000000000185e+00 3.107886999999999844e+00 2.661198000000000174e+00 3.479455000000000187e+00 -9.084837999999999525e+00 5.241177000000000419e+00 -3.969952999999999843e+00 1.528766399999999948e+01 -1.157734100000000055e+01 -1.762486999999999915e+00 1.700925829999999905e+02 -7.792047100000000626e+01 8.561730999999999980e+00 -9.737204999999999444e+00 6.332092200000000304e+01 3.260302699999999732e+01 -3.223550500000000341e+01 -9.689177000000000817e+00 9.298269999999999591e-01 1.105489999999999945e-01 -1.062896600000000014e+01 1.494190799999999975e+01 -1.721234039999999936e+02 7.424294100000000185e+01 9.492967000000000155e+00 -2.064521500000000032e+01 -5.125090800000000257e+01 -2.557490100000000055e+01 -3.758458799999999655e+01 1.505705799999999961e+01 -1.427624000000000004e+00 1.218067999999999929e+00 1.110102200000000039e+01 -8.536289000000000016e+00
9.179414300000000537e+01 5.094426000000000343e+00 1.793654119999999921e+02 1.534908800000000042e+02 -3.771805000000000074e+00 1.711810830000000010e+02 -9.760529999999999262e+00 5.206009999999999804e-01 2.668473999999999791e+00 6.842165900000000534e+01 -3.717989999999999906e+00 -5.062949999999999839e+00 2.145455300000000065e+01 3.090999999999999998e-03 9.999999999999999547e-07 -1.694493429999999989e+02 -7.291306999999999761e+00 1.780219820000000084e+02 -1.700445300000000159e+01 6.027169999999999916e+00 1.768226999999999993e+00 8.266535600000000272e+01 -1.964580999999999911e+00 -2.547101000000000059e+00 2.145455700000000121e+01 -3.108999999999999785e-03 -1.699999999999999987e-05 6.310357999999999912e+00 1.381483000000000017e+00 1.414155999999999969e+00 2.642739999999999867e+00 2.730982000000000021e+00 2.859618999999999911e+00 2.324666999999999817e+00 2.748330999999999857e+00 2.843084000000000167e+00 -9.243760999999999228e+00 6.310613000000000028e+00 -2.642822999999999922e+00 1.458690400000000054e+01 -1.728380900000000153e+01 3.039339999999999820e-01 1.710401769999999999e+02 -7.789671599999999785e+01 7.598071000000000019e+00 -7.200122000000000355e+00 6.293221599999999682e+01 3.349286699999999684e+01 -2.830793800000000005e+01 -9.378450000000000841e+00 8.346200000000000285e-01 -3.356580000000000119e-01 -1.401099100000000064e+01 1.416847500000000082e+01 -1.714141020000000140e+02 7.509620200000000523e+01 1.022293900000000022e+01 -2.345615700000000103e+01 -5.320489599999999797e+01 -2.397535600000000144e+01 -3.902169700000000319e+01 1.523471299999999928e+01 -1.475481000000000043e+00 1.011873000000000022e+00 1.049284800000000040e+01 -9.730216999999999672e+00
9.558663300000000618e+01 4.244683000000000206e+00 9.402904900000000055e+01 1.793060440000000142e+02 8.445601999999999165e+00 1.768323949999999911e+02 -2.351499099999999842e+01 -2.514629999999999921e-01 3.398371000000000031e+00 8.163793900000000292e+01 -1.061878000000000100e+00 5.348351000000000077e+00 2.145455099999999860e+01 3.096999999999999927e-03 0.000000000000000000e+00 1.543931340000000034e+02 9.212993000000000876e+00 -1.746151519999999948e+02 -3.361965599999999910e+01 1.312394999999999978e+00 3.512443999999999900e+00 7.404475600000000668e+01 -6.171609999999999596e-01 6.569411999999999807e+00 2.145456199999999924e+01 -3.096999999999999927e-03 -1.699999999999999987e-05 7.009820000000000384e+00 -1.234431000000000056e+00 -1.693989999999999940e-01 4.011822000000000443e+00 -2.462365999999999833e+00 -3.811039999999999983e-01 3.693404999999999827e+00 -2.464482999999999979e+00 -3.662179999999999880e-01 -2.164860000000000007e+00 1.099479000000000006e+01 -2.358680000000000110e+00 2.093953099999999878e+01 -1.936600800000000078e+01 1.075689999999999980e-01 1.658970170000000053e+02 -7.847080699999999354e+01 1.280924000000000085e+01 -2.714470499999999831e+01 5.726602400000000159e+01 2.118393599999999921e+01 -3.874400200000000183e+01 -1.172177100000000038e+01 1.211192000000000046e+00 -5.763633999999999702e+00 -2.014909899999999965e+01 1.624371999999999971e+01 -1.528497299999999939e+02 7.690622299999999711e+01 2.917015699999999967e+01 -1.636769999999999892e-01 -6.186674699999999660e+01 -3.921789799999999815e+01 -3.698325499999999977e+01 1.493266799999999961e+01 -1.404787999999999926e+00 1.668868999999999936e+00 8.846026000000000167e+00 -1.007884300000000088e+01
9.389733599999999569e+01 -2.267739999999999867e+00 -7.085237999999999658e+01 1.603347159999999860e+02 -1.309109300000000076e+01 1.617318720000000098e+02 -6.651764799999999411e+01 3.432838999999999974e+00 5.069706000000000046e+00 6.471856999999999971e+01 -7.371820999999999735e+00 -8.628704000000000818e+00 2.145455099999999860e+01 3.092999999999999829e-03 -3.000000000000000076e-06 1.675653179999999907e+02 -6.986999999999999877e-01 -1.730303299999999922e+02 -2.403805300000000145e+01 5.915242000000000111e+00 3.999480000000000146e+00 7.649981900000000223e+01 -2.217413000000000078e+00 2.722468000000000110e+00 2.145455799999999869e+01 -3.108000000000000086e-03 -1.599999999999999928e-05 6.294789999999999885e+00 3.205524000000000040e+00 1.716570000000000040e-01 2.592334000000000138e+00 6.406452999999999953e+00 4.142140000000000266e-01 2.272081000000000017e+00 6.408966000000000385e+00 3.753679999999999795e-01 -7.865288999999999753e+00 1.512594900000000031e+01 4.272072999999999787e+00 1.511329399999999978e+01 -3.794591499999999940e+01 1.047800999999999938e+01 1.579280850000000100e+02 -7.766555499999999768e+01 2.094372699999999909e+01 -1.206059699999999957e+01 6.298361299999999829e+01 2.737298399999999887e+01 -3.905523999999999774e+01 -1.214529199999999953e+01 1.246798000000000073e+00 8.514990000000000059e-01 -1.354666100000000029e+01 1.398582200000000064e+01 -1.649169119999999964e+02 7.377020299999999509e+01 1.688144399999999834e+01 -1.662003599999999892e+01 -4.951724600000000009e+01 -3.331675400000000309e+01 -3.139343099999999964e+01 1.259984200000000065e+01 -1.129015000000000102e+00 3.590780000000000083e+00 9.294230000000000658e+00 -8.125838999999999146e+00
8.871425999999999590e+01 2.145847999999999978e+00 1.571785810000000083e+02 1.749120059999999910e+02 -2.186149699999999996e+01 1.543413339999999891e+02 -3.589228899999999811e+01 3.885419000000000178e+00 1.703230999999999939e+00 6.829092199999999480e+01 -6.553922000000000025e+00 -1.437513000000000041e+01 2.145455099999999860e+01 3.090999999999999998e-03 0.000000000000000000e+00 1.718622310000000084e+02 -4.417601999999999585e+00 -1.733148339999999905e+02 -1.980071999999999832e+01 6.117058000000000106e+00 1.495953800000000022e+01 8.352475099999999486e+01 -1.025911900000000010e+01 7.433349999999999680e-01 2.145455300000000065e+01 -3.116999999999999979e-03 -1.699999999999999987e-05 4.740993999999999708e+00 1.897399000000000058e+00 -4.025259999999999949e-01 -5.447060000000000235e-01 3.792514999999999858e+00 -8.159159999999999746e-01 -8.635199999999999543e-01 3.787653000000000159e+00 -8.388370000000000548e-01 -3.915405999999999942e+00 -7.041809999999999459e-01 -2.156712100000000021e+01 1.211148000000000025e+01 8.032814999999999372e+00 -2.205998999999999910e+01 1.642691639999999893e+02 -7.746232999999999436e+01 1.450483200000000039e+01 -1.929350900000000024e+01 6.087594599999999900e+01 2.791529699999999892e+01 -2.902018999999999949e+01 -9.333880000000000621e+00 8.444530000000000092e-01 2.383070000000000022e+00 -1.056035499999999949e+01 1.224716199999999944e+01 -1.616293100000000038e+02 7.199136199999999519e+01 2.027435600000000093e+01 -1.584490000000000087e+01 -5.606146499999999833e+01 -3.351236099999999851e+01 -3.291166900000000339e+01 1.260364900000000077e+01 -1.160808999999999980e+00 1.680833000000000022e+00 7.438884999999999970e+00 -9.690573000000000548e+00
9.744298899999999719e+01 4.160116000000000369e+00 9.094312200000000246e+01 1.707927320000000009e+02 1.026060099999999942e+01 1.739854219999999998e+02 -2.579466000000000037e+01 -4.020520000000000205e-01 3.515366999999999909e+00 7.796764100000000042e+01 -1.167021000000000086e+00 4.658141999999999783e+00 2.145455300000000065e+01 3.089999999999999865e-03 -9.999999999999999547e-07 1.565084569999999928e+02 1.133730000000000082e+01 -1.761654279999999915e+02 -6.814606799999999964e+01 7.405720000000000081e-01 5.203459999999999752e-01 6.962209900000000573e+01 2.910435000000000105e+00 9.344851000000000241e+00 2.145456199999999924e+01 -3.108000000000000086e-03 -1.800000000000000046e-05 7.206421999999999883e+00 -2.086196999999999857e+00 2.611930000000000085e-01 4.394790000000000418e+00 -4.180723999999999663e+00 4.439480000000000093e-01 4.075784999999999769e+00 -4.177851000000000425e+00 4.692450000000000232e-01 -3.320101999999999887e+00 1.002106700000000039e+01 -3.091276999999999830e+00 2.209035700000000091e+01 -1.669294800000000123e+01 -9.008239999999999581e-01 1.732510949999999923e+02 -7.838437799999999811e+01 5.333910000000000373e+00 -2.273795600000000050e+01 5.685763699999999687e+01 2.536498500000000078e+01 -3.247481400000000207e+01 -1.014857499999999924e+01 9.648670000000000302e-01 -1.226936999999999944e+00 -1.565133600000000058e+01 1.518263100000000065e+01 -1.561934760000000040e+02 7.829162399999999877e+01 2.573165200000000041e+01 -1.975624999999999964e+00 -6.281734500000000310e+01 -4.177691999999999695e+01 -3.978105000000000047e+01 1.475935100000000055e+01 -1.464221999999999912e+00 1.796764999999999946e+00 5.921396999999999800e+00 -1.465902700000000003e+01
9.490421499999999355e+01 6.335000000000000353e-03 1.484866049999999973e+02 -1.777420810000000131e+02 7.613096999999999781e+00 -1.776908270000000130e+02 -2.076537000000000077e+01 -1.452601999999999949e+00 6.816661999999999999e+00 8.075748600000000010e+01 -2.417380999999999780e+00 9.105384000000000810e+00 2.145454799999999906e+01 3.086000000000000201e-03 -1.999999999999999909e-06 1.572507760000000019e+02 2.612706000000000195e+00 1.713105020000000138e+02 -3.444931199999999905e+01 8.956859999999999822e-01 2.110046000000000088e+00 7.586935200000000634e+01 6.347899999999999376e-02 5.735960999999999643e+00 2.145456199999999924e+01 -3.105000000000000121e-03 -1.699999999999999987e-05 7.110300999999999760e+00 -6.123669999999999947e-01 3.482230000000000047e-01 4.204354000000000369e+00 -1.236895000000000078e+00 6.742449999999999832e-01 3.886209000000000024e+00 -1.232668000000000097e+00 6.817029999999999479e-01 -8.036858000000000501e+00 9.323729000000000156e+00 4.890386999999999595e+00 1.729469500000000082e+01 -3.725258600000000087e+01 8.921309000000000822e+00 1.705970069999999907e+02 -7.530038999999999305e+01 8.131705000000000183e+00 -1.425178900000000048e+01 6.106489599999999740e+01 1.566526099999999921e+01 -4.962242400000000231e+01 -1.514531400000000083e+01 1.747870000000000035e+00 -9.760412999999999784e+00 -2.041817400000000049e+01 1.354208999999999996e+01 -1.627815080000000023e+02 7.441329899999999498e+01 1.906452099999999916e+01 -1.452669200000000060e+01 -5.720885499999999979e+01 -3.239523200000000003e+01 -3.715243099999999998e+01 1.422696000000000005e+01 -1.363085000000000102e+00 6.485450000000000381e-01 8.481526000000000565e+00 -1.089696099999999923e+01
8.981616099999999392e+01 1.642857000000000012e+00 8.453435500000000502e+01 1.731788319999999999e+02 2.508405000000000218e+00 1.797571230000000071e+02 -1.872091299999999947e+01 -1.312365000000000004e+00 4.024975000000000414e+00 7.482016699999999787e+01 -1.303744000000000014e+00 4.954088999999999743e+00 2.145455300000000065e+01 3.092999999999999829e-03 3.000000000000000076e-06 -1.773389630000000068e+02 5.106288000000000160e+00 -1.764314909999999941e+02 -3.314679499999999734e+01 2.657230000000000203e+00 -4.703111999999999959e+00 6.806623000000000445e+01 5.772268000000000399e+00 6.443750999999999785e+00 2.145456199999999924e+01 -3.106999999999999953e-03 -1.599999999999999928e-05 5.452283000000000435e+00 -6.695929999999999938e-01 1.431934999999999958e+00 8.749569999999999848e-01 -1.349123999999999990e+00 2.859392000000000156e+00 5.571970000000000534e-01 -1.331703999999999999e+00 2.867484999999999840e+00 2.230031500000000122e+01 1.697001500000000007e+01 2.756516600000000139e+01 5.017589999999999550e-01 -4.659973099999999846e+01 3.698800500000000113e+01 1.773765019999999879e+02 -7.676766499999999382e+01 1.170608000000000093e+00 -1.576170499999999919e+01 6.047755500000000239e+01 3.488485699999999667e+01 -2.691289199999999937e+01 -8.156468000000000274e+00 7.304880000000000262e-01 1.302560000000000107e-01 -1.131499200000000016e+01 1.595016500000000015e+01 -1.612935099999999977e+02 7.729854199999999764e+01 2.055225899999999939e+01 -7.784385999999999584e+00 -6.310978699999999719e+01 -3.725460100000000097e+01 -3.755083299999999724e+01 1.476554199999999994e+01 -1.407858999999999972e+00 1.397979000000000083e+00 8.318123999999999185e+00 -1.107226099999999924e+01
